anc_node,state,anc_node_ages,anc_range
100,AF,-0.31169,92.9171137455824
101,AF,-2.27729,83.6744783113828
102,AFother,-7.10841,270.7969518891
103,AF,-5.80228,104.294648483629
104,AF,-4.02521,-20.4345309489368
105,AF,-3.7922,80.4231972626267
106,AF,-2.87838,78.5215045737316
107,AF,-1.71541,78.5215045737316
108,AFother,-1.1565,173.02261463537
109,AFother,-0.70809,199.589720222663
110,AF,-1.15729,82.1204068666943
111,AF,-0.990220000000001,83.020132439935
112,AF,-0.806640000000001,72.3052187949779
113,AFother,-0.565510000000002,143.115713073533
114,AF,-2.1765,74.922602280769
115,AF,-3.02919,72.7959781985637
116,AF,-1.6293,67.2749349082232
117,AF,-0.965530000000001,73.2867376021495
118,AF,-1.74515,66.5796924198099
119,AF,-2.98424,79.1758504451794
120,AF,-2.54088,76.7220534272503
121,AF,-2.29337,83.7562715453138
122,AF,-1.98424,83.3064087586934
123,AF,-0.617460000000001,78.9322080508455
124,AF,-0.440930000000002,82.4475798024182
125,AF,-0.358440000000002,86.077154558105
126,AF,-3.26903,-40.1749454377391
127,AF,-3.03421,-9.0260910424156
128,AF,-1.38671,67.1587312547868
129,AF,-1.13061,74.5954293450451
130,AF,-1.91018,-40.1119609293515
131,AFother,-3.60662,344.069546254692
67,other,-7.39496,282.528279441136
68,other,-6.31552,1.65193795792093e+102
69,other,-6.07047,-1.4797653728756e+101
70,other,-4.95843,83.7562715453138
71,other,-4.69169,83.7562715453138
72,other,-3.46047,83.7562715453138
73,AFother,-0.0686300000000006,83.7562715453138
74,other,-1.35039,83.7562715453138
75,other,-0.90717,83.7562715453138
76,other,-4.86585,83.7562715453138
77,other,-2.37969,83.7562715453138
78,other,-2.16147,83.7562715453138
79,other,-1.93219,83.7562715453138
80,other,-0.976430000000001,83.7562715453138
81,other,-3.98402,83.7562715453138
82,other,-7.34196,83.7562715453138
83,other,-5.89345,83.7562715453138
84,other,-5.34544,83.7562715453138
85,other,-3.91592,83.7562715453138
86,other,-1.83001,83.7562715453138
87,other,-1.57068,83.7562715453138
88,other,-1.4252,83.7562715453138
89,other,-0.49327,83.7562715453138
90,other,-2.69355,83.7562715453138
91,other,-5.16657,83.7562715453138
92,other,-1.64777,83.7562715453138
93,other,-0.83107,83.7562715453138
94,other,-2.6797,83.7562715453138
95,other,-4.26972,83.7562715453138
96,other,-2.82465,83.7562715453138
97,AFother,-2.61036,83.7562715453138
98,AFother,-2.22005,83.7562715453138
99,AFother,-2.10339,83.7562715453138
100,AFother,-0.53416,83.7562715453138
101,AF,-0.19867,83.7562715453138
102,AFother,-5.75516,83.7562715453138
103,AF,-4.16974,83.7562715453138
104,AF,-3.59172,83.7562715453138
105,AF,-3.50401,83.7562715453138
106,AF,-3.43347,83.7562715453138
107,AF,-2.83192,83.7562715453138
108,AF,-2.50465,83.7562715453138
109,AFother,-1.84608,83.7562715453138
110,AFother,-0.17411,83.7562715453138
111,AF,-1.49808,83.7562715453138
112,AF,-1.01923,83.7562715453138
113,AF,-0.70797,83.7562715453138
114,AFother,-0.31816,83.7562715453138
115,AF,-2.42955,83.7562715453138
116,AF,-1.70286,83.7562715453138
117,AF,-2.52834,83.7562715453138
118,AF,-2.20029,83.7562715453138
119,AF,-2.41532,83.7562715453138
120,AF,-1.38571,83.7562715453138
121,AF,-0.68982,83.7562715453138
122,AF,-0.50784,83.7562715453138
123,AF,-0.36344,83.7562715453138
124,AF,-2.24219,83.7562715453138
125,AF,-1.29665,83.7562715453138
126,AF,-3.49353,83.7562715453138
127,AF,-3.34052,83.7562715453138
128,AF,-2.53603,83.7562715453138
129,AF,-2.01939,83.7562715453138
130,AF,-1.7495,83.7562715453138
131,other,-4.37837,83.7562715453138
67,other,-10.19653,290.238405042581
68,other,-9.71721,336.798323255875
69,other,-9.10648,283.986108208329
70,other,-7.52204,286.705733236534
71,other,-6.46913,286.736621779546
72,other,-5.74936,286.950825803078
73,AFother,-0.62566,466.323146617413
74,other,-4.73838,286.201554630507
75,other,-1.20249,327.872246590015
76,other,-6.71601,289.220875179912
77,other,-3.91293,269.67229227041
78,other,-2.99369,214.349393670349
79,other,-2.60123,219.083177084104
80,other,-0.73612,248.259342504987
81,other,-6.84284,290.228362755394
82,other,-9.54375,1746.54285252566
83,other,-8.92537,81.5478542291775
84,other,-7.65092,292.257683815477
85,other,-4.57044,259.407241412073
86,other,-2.82721,259.028947705142
87,other,-1.52151,169.680063789798
88,other,-1.30888,159.660392633254
89,other,-0.665909999999998,192.868445609228
90,other,-2.64927,259.120965093314
91,other,-5.70293,268.445393761445
92,other,-1.85155,270.899190779374
93,AFother,-0.289219999999998,265.631253473876
94,other,-2.51538,264.192145597035
95,other,-5.78119,288.364943164518
96,other,-4.13836,235.073754317609
97,other,-3.67801,232.892494911177
98,AFother,-2.58428,214.625445834867
99,AFother,-0.753649999999999,271.880709586546
100,AF,-0.299379999999999,109.275760531777
101,AF,-2.21088,42.9031072353544
102,other,-8.24692,271.138776599404
103,AFother,-4.64099,238.836243078434
104,AF,-4.10542,96.1070498688903
105,AF,-3.29367,54.6787768828538
106,AF,-3.21812,61.3244771397451
107,AF,-3.08777,74.759015812907
108,AF,-2.61013,51.4479441425804
109,AFother,-1.24312,264.253490522483
110,AFother,-0.57025,257.812273350419
111,AF,-2.00184,72.3256671034606
112,AF,-1.67534,71.6508729235301
113,AF,-1.31672,79.6257132317997
114,AFother,-0.77901,255.194889864628
115,AF,-2.47531,41.632756070864
116,AF,-2.75502,48.5033877210655
117,AF,-2.05617,62.6127205741579
118,AF,-2.12787,39.2607522868658
119,AF,-1.65139,77.8671587022839
120,AF,-0.409559999999999,91.1176625991011
121,AF,-0.406199999999998,91.7815936151501
122,AF,-0.285769999999999,85.801102393588
123,AF,-2.94552,40.0837967032962
124,AF,-1.37804,68.2973503323603
125,AF,-0.85859,90.4428684191706
126,AF,-1.6773,-8.75187603061384
127,AF,-4.02532,62.6291650878648
128,AF,-2.45196,-120.005228954254
129,AF,-1.4172,-161.127419759165
130,AFother,-2.25522,240.799280692777
131,other,-5.76769,103.182164603919
67,other,-7.34656,281.513961873802
68,other,-6.97115,1.75107290777477e+115
69,other,-6.57477,1.47627761564281e+115
70,other,-5.58626,83.7562715453138
71,other,-4.83462,83.7562715453138
72,other,-3.06995,83.7562715453138
73,AFother,-0.0452200000000005,83.7562715453138
74,other,-3.82479,83.7562715453138
75,other,-1.14946,83.7562715453138
76,other,-3.98084,83.7562715453138
77,other,-3.48109,83.7562715453138
78,other,-2.47126,83.7562715453138
79,other,-2.10553,83.7562715453138
80,other,-0.496770000000001,83.7562715453138
81,other,-6.28639,83.7562715453138
82,other,-6.64111,83.7562715453138
83,other,-5.99945,83.7562715453138
84,other,-5.59515,83.7562715453138
85,other,-4.89068,83.7562715453138
86,other,-1.83633,83.7562715453138
87,other,-1.66969,83.7562715453138
88,other,-1.33537,83.7562715453138
89,other,-1.0193,83.7562715453138
90,other,-0.0590000000000002,83.7562715453138
91,other,-1.52516,83.7562715453138
92,other,-2.48896,83.7562715453138
93,other,-0.56101,83.7562715453138
94,other,-3.3262,83.7562715453138
95,other,-3.33396,83.7562715453138
96,other,-2.12801,83.7562715453138
97,AFother,-1.81708,83.7562715453138
98,other,-1.77673,83.7562715453138
99,AFother,-0.45543,83.7562715453138
100,AF,-0.34033,83.7562715453138
101,AFother,-1.59032,83.7562715453138
102,AFother,-6.12111,83.7562715453138
103,AF,-4.1139,83.7562715453138
104,AF,-3.23756,83.7562715453138
105,AF,-3.13501,83.7562715453138
106,AF,-3.12325,83.7562715453138
107,AF,-2.61706,83.7562715453138
108,AF,-2.45897,83.7562715453138
109,AFother,-1.20036,83.7562715453138
110,AFother,-0.219510000000001,83.7562715453138
111,AF,-1.56884,83.7562715453138
112,AF,-0.994940000000001,83.7562715453138
113,AF,-0.69001,83.7562715453138
114,AFother,-0.40781,83.7562715453138
115,AF,-2.2787,83.7562715453138
116,AF,-2.26679,83.7562715453138
117,AF,-1.24346,83.7562715453138
118,AF,-2.0094,83.7562715453138
119,AF,-2.78588,83.7562715453138
120,AF,-2.07587,83.7562715453138
121,AF,-2.35149,83.7562715453138
122,AF,-1.60764,83.7562715453138
123,AF,-0.61007,83.7562715453138
124,AF,-0.41636,83.7562715453138
125,AF,-0.41107,83.7562715453138
126,AF,-3.68339,83.7562715453138
127,AF,-1.5618,83.7562715453138
128,AF,-3.38738,83.7562715453138
129,AF,-1.16522,83.7562715453138
130,AF,-0.96296,83.7562715453138
131,other,-3.97165,83.7562715453138
67,other,-6.70445,285.641485076622
68,other,-6.20047,92743463.7837947
69,other,-5.49741,-1241208.11254021
70,other,-4.91995,83.7562715453138
71,other,-4.48652,83.7562715453138
72,other,-3.90089,295.150884639907
73,AFother,-0.40652,468.312911958532
74,other,-1.67885,279.362234452669
75,other,-0.71883,274.689795964363
76,other,-3.91016,284.339480539297
77,other,-3.01288,241.371833330294
78,other,-2.73925,241.453626564225
79,other,-0.84453,235.932583273884
80,other,-3.46803,275.03997324713
81,other,-4.22432,21.9001383850173
82,other,-6.23437,9001.1818076354
83,other,-5.7222,83.7562715453138
84,other,-5.37207,83.7562715453138
85,other,-3.75792,83.7562715453138
86,other,-3.40591,83.7562715453138
87,other,-2.92598,83.7562715453138
88,other,-2.76055,83.7562715453138
89,other,-0.31443,83.7562715453138
90,other,-2.06285,83.7562715453138
91,other,-5.22382,83.7562715453138
92,other,-1.80219,83.7562715453138
93,AFother,-0.10249,83.7562715453138
94,other,-3.47427,83.7562715453138
95,other,-3.58508,83.7562715453138
96,AFother,-2.33692,83.7562715453138
97,AFother,-2.25691,83.7562715453138
98,AF,-2.06373,83.7562715453138
99,AF,-0.40532,83.7562715453138
100,AFother,-0.310029999999999,83.7562715453138
101,AFother,-2.14251,116.166840490461
102,AFother,-5.14521,83.7562715453138
103,AF,-4.68526,-281.90229777201
104,AF,-4.06334,83.7562715453138
105,AF,-2.80916,31.4086018294927
106,AFother,-2.0857,83.7562715453138
107,AFother,-1.85925,128.53806712252
108,AFother,-0.0501199999999997,83.7562715453138
109,AF,-1.69956,137.249046536168
110,AF,-1.52123,83.7562715453138
111,AF,-1.08279,-15.3771279790225
112,AFother,-0.60962,83.7562715453138
113,AF,-2.14496,31.0111378333594
114,AF,-3.74101,83.7562715453138
115,AF,-2.16321,53.0838088211998
116,AF,-2.04646,83.7562715453138
117,AF,-1.87002,84.7377903524854
118,AF,-1.83273,83.7562715453138
119,AF,-0.81976,107.486533539537
120,AF,-0.513129999999999,83.7562715453138
121,AF,-0.12984,54.4001686797764
122,AF,-3.31265,83.7562715453138
123,AF,-1.59994,62.3366684096409
124,AF,-1.31058,83.7562715453138
125,AF,-1.66801,68.0519706305674
126,AF,-3.20182,83.7562715453138
127,AF,-2.74084,78.5215045737316
128,AF,-1.9303,83.7562715453138
129,AF,-2.21437,83.4853314579174
130,AF,-1.05629,83.7562715453138
131,other,-4.13854,83.7562715453138
67,other,-8.56654,284.392596444638
68,other,-8.0939,-7.55995113819596e+108
69,other,-7.79351,1.84198277915957e+109
70,other,-7.73137,83.7562715453138
71,other,-6.27042,83.7562715453138
72,other,-5.01138,83.7562715453138
73,other,-3.81332,83.7562715453138
74,AFother,-0.70311,83.7562715453138
75,other,-3.50601,83.7562715453138
76,other,-1.52686,83.7562715453138
77,other,-6.29667,83.7562715453138
78,other,-5.07833,83.7562715453138
79,other,-4.34225,83.7562715453138
80,other,-3.54119,83.7562715453138
81,other,-3.16909,83.7562715453138
82,other,-0.434369999999999,83.7562715453138
83,AFother,-6.05467,83.7562715453138
84,AF,-5.13492,83.7562715453138
85,AF,-4.67011,83.7562715453138
86,AF,-3.76975,83.7562715453138
87,AF,-3.43629,83.7562715453138
88,AF,-3.39773,83.7562715453138
89,AF,-3.09137,83.7562715453138
90,AF,-2.67363,83.7562715453138
91,AFother,-2.28082,83.7562715453138
92,AFother,-0.23995,83.7562715453138
93,AF,-2.16768,83.7562715453138
94,AF,-1.90899,83.7562715453138
95,AF,-1.11571,83.7562715453138
96,AF,-1.40871,83.7562715453138
97,AF,-2.44091,83.7562715453138
98,AF,-2.43209,83.7562715453138
99,AF,-0.728569999999999,83.7562715453138
100,AF,-1.64358,83.7562715453138
101,AF,-3.15651,83.7562715453138
102,AF,-2.87648,83.7562715453138
103,AF,-2.42333,83.7562715453138
104,AF,-1.93199,83.7562715453138
105,AF,-0.54935,83.7562715453138
106,AF,-0.396710000000001,83.7562715453138
107,AF,-0.24305,83.7562715453138
108,AF,-4.49084,83.7562715453138
109,AF,-3.60699,83.7562715453138
110,AF,-2.15059,83.7562715453138
111,AFother,-1.78115,83.7562715453138
112,other,-4.03865,83.7562715453138
113,other,-7.27607,83.7562715453138
114,other,-5.82784,83.7562715453138
115,other,-5.16113,83.7562715453138
116,other,-2.47115,83.7562715453138
117,other,-1.1656,83.7562715453138
118,other,-1.14297,83.7562715453138
119,other,-0.510260000000001,83.7562715453138
120,other,-0.64811,83.7562715453138
121,other,-1.94978,83.7562715453138
122,other,-1.57415,83.7562715453138
123,AFother,-0.215450000000001,83.7562715453138
124,other,-4.61214,83.7562715453138
125,other,-5.64462,83.7562715453138
126,other,-4.6356,83.7562715453138
127,other,-4.08237,83.7562715453138
128,AFother,-1.42527,83.7562715453138
129,AFother,-0.78374,83.7562715453138
130,AF,-0.517860000000001,83.7562715453138
131,AF,-1.32846,83.7562715453138
67,other,-7.61541,283.224326533567
68,other,-7.24543,-1.03000234652201e+109
69,other,-6.92143,1.98697617012673e+108
70,other,-5.10937,83.7562715453138
71,other,-4.32877,83.7562715453138
72,other,-2.96798,83.7562715453138
73,AFother,-0.41329,83.7562715453138
74,other,-1.2054,83.7562715453138
75,other,-0.73,83.7562715453138
76,other,-4.93264,83.7562715453138
77,other,-4.11853,83.7562715453138
78,other,-3.66396,83.7562715453138
79,other,-2.97756,83.7562715453138
80,other,-0.34255,83.7562715453138
81,other,-4.2251,83.7562715453138
82,other,-6.71969,83.7562715453138
83,other,-6.00687,83.7562715453138
84,other,-5.06364,83.7562715453138
85,other,-4.98163,83.7562715453138
86,other,-3.60955,83.7562715453138
87,other,-2.69996,83.7562715453138
88,other,-1.49244,83.7562715453138
89,other,-1.25958,83.7562715453138
90,other,-0.28205,83.7562715453138
91,other,-2.10579,83.7562715453138
92,other,-1.61796,83.7562715453138
93,other,-0.45593,83.7562715453138
94,other,-2.58335,83.7562715453138
95,other,-4.49105,83.7562715453138
96,other,-2.87888,83.7562715453138
97,other,-2.46287,83.7562715453138
98,AFother,-1.59253,83.7562715453138
99,AFother,-0.74854,83.7562715453138
100,AF,-0.49413,83.7562715453138
101,AF,-1.55898,83.7562715453138
102,AFother,-4.92047,83.7562715453138
103,AF,-4.1003,83.7562715453138
104,AF,-4.09141,83.7562715453138
105,AF,-3.67261,83.7562715453138
106,AF,-3.27826,83.7562715453138
107,AF,-3.25619,83.7562715453138
108,AF,-3.13141,83.7562715453138
109,AF,-2.83444,83.7562715453138
110,AF,-2.13085,83.7562715453138
111,AFother,-0.97203,83.7562715453138
112,AFother,-0.31117,83.7562715453138
113,AF,-1.84895,83.7562715453138
114,AF,-1.44584,83.7562715453138
115,AF,-1.10324,83.7562715453138
116,AFother,-0.51562,83.7562715453138
117,AF,-2.53062,83.7562715453138
118,AF,-2.60485,83.7562715453138
119,AF,-2.34516,83.7562715453138
120,AF,-2.19252,83.7562715453138
121,AF,-1.31234,83.7562715453138
122,AF,-0.51494,83.7562715453138
123,AF,-0.37556,83.7562715453138
124,AF,-0.31415,83.7562715453138
125,AF,-1.02709,83.7562715453138
126,AF,-1.87492,83.7562715453138
127,AF,-1.19837,83.7562715453138
128,AF,-2.97862,83.7562715453138
129,AF,-1.31937,83.7562715453138
130,AF,-1.89535,83.7562715453138
131,other,-3.47153,83.7562715453138
67,other,-8.27267,287.671513347111
68,other,-7.8954,-1.75107290777477e+115
69,other,-7.40032,1.47627761564281e+115
70,other,-5.63513,83.7562715453138
71,other,-5.23148,83.7562715453138
72,other,-4.15295,83.7562715453138
73,AFother,-0.31618,83.7562715453138
74,other,-3.19855,83.7562715453138
75,AFother,-0.40267,83.7562715453138
76,other,-5.74282,83.7562715453138
77,other,-4.58043,83.7562715453138
78,other,-4.01617,83.7562715453138
79,other,-0.52222,83.7562715453138
80,other,-5.66584,83.7562715453138
81,other,-4.99374,83.7562715453138
82,other,-8.12977,83.7562715453138
83,other,-7.69056,83.7562715453138
84,other,-6.68405,83.7562715453138
85,other,-3.9061,83.7562715453138
86,other,-2.74521,83.7562715453138
87,other,-1.84589,83.7562715453138
88,other,-1.1026,83.7562715453138
89,other,-0.18492,83.7562715453138
90,other,-3.23261,83.7562715453138
91,other,-6.39388,83.7562715453138
92,other,-3.63009,83.7562715453138
93,AFother,-0.51657,83.7562715453138
94,other,-4.78963,83.7562715453138
95,other,-5.29143,83.7562715453138
96,AFother,-2.39393,83.7562715453138
97,other,-2.27752,83.7562715453138
98,other,-2.16864,83.7562715453138
99,AFother,-0.82676,83.7562715453138
100,AF,-0.68214,83.7562715453138
101,AFother,-1.86427,83.7562715453138
102,AFother,-4.85034,83.7562715453138
103,AF,-3.73741,83.7562715453138
104,AF,-3.52755,83.7562715453138
105,AF,-2.98613,83.7562715453138
106,AF,-2.54243,83.7562715453138
107,AFother,-2.1085,83.7562715453138
108,AFother,-0.128779999999999,83.7562715453138
109,AF,-2.14211,83.7562715453138
110,AF,-1.83665,83.7562715453138
111,AF,-1.39354,83.7562715453138
112,AF,-1.76549,83.7562715453138
113,AF,-2.4693,83.7562715453138
114,AF,-3.17438,83.7562715453138
115,AF,-1.5694,83.7562715453138
116,AF,-2.64267,83.7562715453138
117,AF,-2.20264,83.7562715453138
118,AF,-0.92715,83.7562715453138
119,AF,-0.436579999999999,83.7562715453138
120,AF,-0.306389999999999,83.7562715453138
121,AF,-3.72763,83.7562715453138
122,AF,-2.57427,83.7562715453138
123,AF,-2.34579,83.7562715453138
124,AF,-2.30311,83.7562715453138
125,AFother,-4.42887,83.7562715453138
126,AF,-4.31218,83.7562715453138
127,AF,-2.50818,83.7562715453138
128,AF,-4.17039,83.7562715453138
129,AF,-2.15446,83.7562715453138
130,AF,-1.23394,83.7562715453138
131,AFother,-1.89744,83.7562715453138
67,other,-6.09969,274.722913472115
68,other,-5.79307,168.914100321343
69,other,-4.45516,186.092267649456
70,other,-3.4991,210.431568633737
71,other,-2.66326,231.366722037553
72,AFother,-0.502619999999999,545.045738552426
73,other,-2.11386,164.06524130688
74,other,-0.66617,95.2529629382548
75,other,-5.65116,149.437273194359
76,other,-4.04701,114.429444019042
77,other,-3.00102,157.130723205091
78,other,-2.28725,196.719611232366
79,other,-0.40978,491.532522994996
80,other,-3.8988,105.019455249927
81,other,-4.07222,198.92114492012
82,other,-5.36279,187.166453576958
83,other,-4.9125,128.685898954743
84,other,-4.62693,116.483518217424
85,other,-4.27672,140.608489951035
86,other,-2.80228,180.805025696876
87,other,-1.72349,264.347186110502
88,other,-1.18554,177.053008499817
89,other,-0.4533,220.835327261969
90,other,-0.17183,327.025175889449
91,other,-2.18272,169.06009592715
92,other,-1.95443,234.78470013855
93,other,-0.79791,204.074118657771
94,other,-2.56752,253.629450935133
95,other,-3.11115,198.565663826139
96,other,-2.55403,201.08849691591
97,AFother,-1.97012,89.1137283677923
98,AF,-1.90131,102.117649056959
99,AF,-1.79679,104.005193843676
100,AFother,-0.19062,265.194515940292
101,AF,-0.0429399999999998,10.6633339707167
102,AFother,-4.64935,129.332494035908
103,AF,-3.5442,86.0752469481806
104,AF,-3.3859,80.4250868731035
105,AF,-2.94563,83.7562715453138
106,AF,-2.878,83.5099290388349
107,AF,-2.24609,75.5294682519302
