region,temp_diurnal_range,precip_seasonality,soil_pH,solar_radiation
outside_AF,97,37,41,14992.8330078125
outside_AF,95,21,42,14640.1669921875
outside_AF,92,23,43,13513.5
outside_AF,102,38,41.774097442627,15067.6669921875
outside_AF,102,57,40,13831.0830078125
outside_AF,85,34,41,14676.5830078125
outside_AF,141,71,46,14462.4169921875
outside_AF,91,33,41,14823.5830078125
outside_AF,128,48,60.6566276550293,18540.666015625
outside_AF,131,43,51,13332.0830078125
outside_AF,111,41,38.102409362793,16219.0830078125
outside_AF,107,29,49,17357.916015625
outside_AF,101,20,44.2349395751953,13251.5830078125
outside_AF,97,33,41.9819259643555,15052.5830078125
outside_AF,108,34,42.8253021240234,15602.6669921875
outside_AF,135,79,51,15556.0830078125
outside_AF,107,37,46,13764.0830078125
outside_AF,112,37,39.5030136108398,15889.4169921875
outside_AF,103,60,40.9427719116211,13896.5
outside_AF,110,41,55.3042182922363,14792.3330078125
outside_AF,133,46,55.5451812744141,13638.8330078125
outside_AF,99,23,44.4487953186035,13178.9169921875
outside_AF,101,21,43.7771072387695,13280.8330078125
outside_AF,156,65,49.25,14033.8330078125
outside_AF,95,58,58.5873489379883,17373.166015625
outside_AF,153,55,53.069278717041,13890.6669921875
outside_AF,101,64,45,16820.583984375
outside_AF,94,62,49.2379531860352,15301.4169921875
outside_AF,102,55,41.921688079834,13848.0830078125
outside_AF,115,77,55.8674697875977,17706.833984375
outside_AF,99,82,49.4246978759766,16130.3330078125
outside_AF,102,60,42.9548187255859,13806.4169921875
outside_AF,129,66,48,15555.25
outside_AF,103,56,40,13881.8330078125
outside_AF,108,41,45,16382
outside_AF,134,57,56.7198791503906,15083.9169921875
outside_AF,99,53,50,17615.25
outside_AF,98,62,57.569278717041,18027.083984375
outside_AF,107,79,59,17841
outside_AF,100,82,53,16955.666015625
outside_AF,130,70,51.0301208496094,15051.4169921875
outside_AF,93,66,46,16212.4169921875
outside_AF,102,79,54.1987953186035,16440.166015625
outside_AF,99,49,59,17456.75
outside_AF,97,48,41,13859.75
outside_AF,91,53,52.9849395751953,15462.6669921875
outside_AF,111,57,48,14224.1669921875
outside_AF,134,68,53.0753021240234,14513
outside_AF,124,43,54.533130645752,14235.0830078125
outside_AF,117,75,52,15109.5830078125
outside_AF,129,85,55.3463859558105,16107.75
outside_AF,121,72,52.2590370178223,15073.75
outside_AF,93,8,52.2078323364258,14238.5
outside_AF,127,19,52,15950.4169921875
outside_AF,121,19,52.4006042480469,16155.8330078125
outside_AF,133,15,51.7018089294434,15587.5830078125
outside_AF,122,85,54.3222885131836,16126.5
outside_AF,106,86,55,15795.5
outside_AF,107,90,61.0391578674316,16455.25
outside_AF,113,78,53.7861442565918,16457.666015625
outside_AF,122,78,53,15354.5
outside_AF,120,89,53.725902557373,15726
outside_AF,114,69,53.1596374511719,14803.5
outside_AF,124,71,55.9728927612305,15273.3330078125
outside_AF,115,73,53,15157.6669921875
outside_AF,117,26,53,16104
outside_AF,113,24,52,16407.333984375
outside_AF,123,15,52,15941.1669921875
outside_AF,129,17,52.2108421325684,15875.0830078125
outside_AF,104,74,54.1536140441895,16445.333984375
outside_AF,143,78,47.2138557434082,15582.3330078125
outside_AF,115,84,52.4638557434082,14815.8330078125
outside_AF,120,61,63.7861442565918,16857.833984375
outside_AF,133,70,52,14585.5
outside_AF,116,52,61.8343391418457,17084
outside_AF,129,78,55.6897583007812,15755
outside_AF,111,71,53,14972.6669921875
outside_AF,134,92,56,15745
outside_AF,114,83,55.3765068054199,15111.6669921875
outside_AF,90,12,53.6355438232422,14354.1669921875
outside_AF,123,28,53.5753021240234,14715
outside_AF,104,18,52.5030136108398,14624.25
outside_AF,120,12,55,16048.4169921875
outside_AF,118,36,54.1626510620117,14535.3330078125
outside_AF,94,8,52.1957817077637,14498.5830078125
outside_AF,110,70,53.9186744689941,15149.1669921875
outside_AF,115,48,56.7108421325684,16524.333984375
outside_AF,124,89,55.5813255310059,16506.5
outside_AF,97,77,55.2018089294434,16392.083984375
outside_AF,120,90,54.2620468139648,15560.9169921875
outside_AF,104,76,53.8042182922363,15580.1669921875
outside_AF,131,91,55.4367485046387,16130.4169921875
outside_AF,102,80,55,16548.25
outside_AF,117,76,52.8222885131836,15100.5
outside_AF,115,74,54,15158.6669921875
outside_AF,125,74,52.5,15642.4169921875
outside_AF,118,84,54,15765.5
outside_AF,112,77,54.7921676635742,16594.75
outside_AF,98,79,54.3795166015625,16278.6669921875
outside_AF,102,81,56.9578323364258,16519.166015625
outside_AF,132,91,54.4246978759766,16181.5
outside_AF,112,87,57,15536.4169921875
outside_AF,107,86,57.6656608581543,15377.3330078125
outside_AF,105,52,46,15736.9169921875
outside_AF,94,48,46.0421676635742,17782.25
outside_AF,77,83,51.75,17411.583984375
outside_AF,85,39,40.671688079834,14616.1669921875
outside_AF,85,40,40.671688079834,14629.1669921875
outside_AF,105,85,46,15271
outside_AF,90,42,42.6415672302246,14023.75
outside_AF,97,36,52.9126510620117,15436.4169921875
outside_AF,97,52,41,14801.5830078125
outside_AF,118,63,54.2018089294434,14948.4169921875
outside_AF,86,63,53.930721282959,16139.25
outside_AF,95,62,48.7801208496094,16323.8330078125
outside_AF,113,52,44.4367485046387,15498.25
outside_AF,89,34,46,14511.6669921875
outside_AF,97,58,48,15906.5
outside_AF,94,57,46,17499.833984375
outside_AF,89,49,42.8493957519531,16040.75
outside_AF,109,60,45.6897583007812,16304.75
outside_AF,103,48,49.3554229736328,14538.4169921875
outside_AF,82,37,48.1174697875977,18510.833984375
outside_AF,87,33,45,14651.6669921875
outside_AF,93,81,55.3012046813965,16438.166015625
outside_AF,90,53,46,15665.4169921875
outside_AF,110,26,41.3222885131836,15417.1669921875
outside_AF,89,54,40.1114463806152,16045.1669921875
outside_AF,113,43,56.2469863891602,14040.0830078125
outside_AF,93,19,47,14018.25
outside_AF,99,39,53.716869354248,15632.4169921875
outside_AF,85,35,41.7078323364258,14624.25
outside_AF,83,47,40.352409362793,14408.6669921875
outside_AF,84,55,45,16056.0830078125
outside_AF,105,21,49,15050.9169921875
outside_AF,92,44,43,15594.1669921875
outside_AF,95,35,41,15303.4169921875
outside_AF,89,43,46.7289161682129,14615.9169921875
outside_AF,107,51,54,16028.3330078125
outside_AF,129,71,50.7138557434082,14531.9169921875
outside_AF,108,61,50.774097442627,16377.9169921875
outside_AF,110,53,50,14617.1669921875
outside_AF,126,47,59.5933723449707,13426.9169921875
outside_AF,111,83,55,16634.75
outside_AF,88,44,46.1325302124023,18546.166015625
outside_AF,124,55,47,15094.0830078125
outside_AF,110,79,52.0451812744141,16787.916015625
outside_AF,95,59,46,17664.5
outside_AF,92,18,41.3042182922363,13891.5
outside_AF,91,47,40.966869354248,16250.3330078125
outside_AF,110,57,52,15213
outside_AF,112,71,47,16590.75
outside_AF,97,15,48,15886
outside_AF,107,59,42.7138557434082,13864.9169921875
outside_AF,105,58,41.225902557373,13873.75
outside_AF,113,56,40.8945770263672,13638.6669921875
outside_AF,70,35,47.9789161682129,18528.416015625
outside_AF,125,65,49,14106.5830078125
outside_AF,124,75,53,15155.0830078125
outside_AF,125,66,54.9126510620117,15265.75
outside_AF,134,58,56,15081.6669921875
outside_AF,117,31,57,13905.0830078125
outside_AF,144,78,48,15593.8330078125
outside_AF,111,55,48.7198791503906,14627.1669921875
outside_AF,105,58,52.5753021240234,15689.0830078125
outside_AF,109,87,56.0753021240234,16658.583984375
outside_AF,103,60,40.0632514953613,13993.1669921875
outside_AF,99,80,55,16427.583984375
outside_AF,120,81,54.0602416992188,16098.75
outside_AF,75,53,64.0421676635742,18411.833984375
outside_AF,83,49,44,16811.583984375
outside_AF,129,87,53.8945770263672,16992.666015625
outside_AF,118,65,53.3915672302246,14882.75
outside_AF,128,69,53.7198791503906,14529.9169921875
outside_AF,130,71,52.6204833984375,14383.75
outside_AF,98,66,50.7138557434082,17429.666015625
outside_AF,120,61,53.2198791503906,15001
outside_AF,119,59,60.2590370178223,14421.4169921875
outside_AF,102,54,51.2951812744141,14704.8330078125
outside_AF,99,61,46.3795166015625,16110.3330078125
outside_AF,133,77,51.8644561767578,15205.8330078125
outside_AF,141,82,55.5813255310059,16160.25
outside_AF,123,77,53,16382.0830078125
outside_AF,126,86,54.2981910705566,15884.4169921875
outside_AF,126,63,54.8463859558105,15417.25
outside_AF,90,51,40,16372.3330078125
outside_AF,100,80,49.0060234069824,16171
outside_AF,89,43,45,18206.25
outside_AF,115,62,62.569278717041,18109.416015625
outside_AF,101,53,57.7078323364258,17227.583984375
outside_AF,91,44,46,17966.5
outside_AF,111,76,49.9849395751953,16984.416015625
outside_AF,137,83,55.5090370178223,16152.4169921875
outside_AF,95,59,51.7680740356445,16279
outside_AF,117,80,51.6445770263672,15682.0830078125
outside_AF,113,78,52.6656608581543,15655.0830078125
outside_AF,130,95,54.4789161682129,16332.75
outside_AF,127,69,54,15109
outside_AF,112,57,52.9126510620117,15159.6669921875
outside_AF,127,72,51.5963859558105,14464.5
outside_AF,81,46,52.774097442627,18491.083984375
outside_AF,135,69,50.9457817077637,14689.0830078125
outside_AF,116,78,52.8403625488281,15429.9169921875
outside_AF,120,75,50.8584327697754,16070.9169921875
outside_AF,99,67,50.8072280883789,15718.3330078125
outside_AF,144,72,46.2560234069824,14479.6669921875
outside_AF,92,50,41.1174697875977,15844.0830078125
outside_AF,108,83,53.1054229736328,16966.916015625
outside_AF,120,63,61,15898.75
outside_AF,104,42,68.5210876464844,17084.666015625
outside_AF,81,58,45.9186744689941,16195.1669921875
outside_AF,144,81,57,17659.75
outside_AF,148,56,53,14766.5830078125
outside_AF,112,40,40,16067.3330078125
outside_AF,95,62,47.283130645752,17178.666015625
outside_AF,95,87,55.7891578674316,16801.833984375
outside_AF,111,48,44.3825302124023,15896.3330078125
outside_AF,92,41,49.8373489379883,17133.75
outside_AF,91,84,55.078311920166,17020
outside_AF,90,42,47.8012046813965,17952.916015625
outside_AF,120,24,51.533130645752,14600.3330078125
outside_AF,100,82,49.5933723449707,16416.083984375
outside_AF,82,78,56.0602416992188,18296.416015625
outside_AF,129,88,56,17063.75
outside_AF,110,58,62,15844.5
outside_AF,127,70,45.2560234069824,15375.75
outside_AF,127,73,51.3674697875977,15463
outside_AF,114,57,58,16240.5
outside_AF,117,64,60.6957817077637,16515.166015625
outside_AF,117,55,61,16889.333984375
outside_AF,120,67,52.1234931945801,15438.4169921875
outside_AF,126,92,58,16171
outside_AF,100,82,55.8132514953613,16337.25
outside_AF,111,56,63.5512046813965,15578.5
outside_AF,134,71,47,14814.5
outside_AF,98,63,50,16590.25
outside_AF,102,52,40,14106.75
outside_AF,103,58,50.2048187255859,18085.166015625
outside_AF,110,58,44,16815.916015625
outside_AF,104,51,50,17566.583984375
outside_AF,111,47,50,17338.25
outside_AF,111,87,53,16186.8330078125
outside_AF,130,71,52.328311920166,16356.0830078125
outside_AF,133,81,53,15900.3330078125
outside_AF,130,50,59.828311920166,18737.833984375
outside_AF,132,58,57.774097442627,14929.25
outside_AF,103,54,51.147590637207,15167.9169921875
outside_AF,112,59,50.3403625488281,14293.8330078125
outside_AF,128,75,56,15451.5830078125
outside_AF,96,76,54.1897583007812,16382
outside_AF,109,63,60,14394.6669921875
outside_AF,144,79,55.569278717041,16133.9169921875
outside_AF,120,52,57,16004
outside_AF,99,54,53,14917.75
outside_AF,128,52,57.4789161682129,15349.4169921875
outside_AF,142,72,47,14635.5
outside_AF,83,48,66.5391540527344,18608.25
outside_AF,112,45,44.3644561767578,16272.0830078125
outside_AF,119,53,52.6897583007812,14343
outside_AF,121,77,49,16374.5
outside_AF,106,59,40.7319259643555,13964.8330078125
outside_AF,96,62,48.6174697875977,14769.75
outside_AF,82,73,49.8644561767578,16029
outside_AF,106,40,60.4849395751953,17540.5
outside_AF,95,67,52.7198791503906,16437.5
outside_AF,102,86,54,16625.166015625
outside_AF,116,66,55,14815.3330078125
outside_AF,104,83,55.225902557373,16302
outside_AF,105,84,56,16241.3330078125
outside_AF,98,70,51.7379531860352,16420
outside_AF,134,69,54.8765068054199,14568.9169921875
outside_AF,92,79,66,18147.166015625
outside_AF,109,53,55.7048187255859,15042.3330078125
outside_AF,113,78,52,15641.4169921875
outside_AF,115,69,55,15249.0830078125
outside_AF,120,72,53.7289161682129,14979.9169921875
outside_AF,80,62,63.5,16558.833984375
outside_AF,102,38,68.5331344604492,16894.833984375
outside_AF,128,88,56.7771072387695,16803.75
outside_AF,137,91,54,17067
outside_AF,123,76,49,15754.9169921875
outside_AF,114,86,52.4789161682129,15179.8330078125
outside_AF,149,57,51.2801208496094,14441.3330078125
outside_AF,88,50,46.647590637207,17766.666015625
outside_AF,104,65,53,16337.75
outside_AF,121,79,55,15834.75
outside_AF,138,71,46.4066276550293,14590
outside_AF,113,83,58.1295166015625,16932
outside_AF,98,35,54.774097442627,17672.083984375
outside_AF,86,42,44.725902557373,14762.25
outside_AF,133,71,51.1174697875977,14933.9169921875
outside_AF,97,91,65,20216.166015625
outside_AF,120,55,59.4789161682129,15885.9169921875
outside_AF,119,56,60.5271072387695,15801.25
outside_AF,105,56,53,15631.5830078125
outside_AF,98,110,60.2801208496094,17513.25
outside_AF,132,69,50,14532.8330078125
outside_AF,119,81,50.1385536193848,16252.9169921875
outside_AF,120,71,49.1114463806152,16229.6669921875
outside_AF,89,52,45,15926.75
outside_AF,91,59,64.8825302124023,18804.25
outside_AF,81,67,46.3072280883789,16982.083984375
outside_AF,141,72,48,15232.8330078125
outside_AF,131,70,48.8765068054199,14561.1669921875
outside_AF,121,63,52.3463859558105,15568.5
outside_AF,109,77,54,16513.666015625
outside_AF,100,62,44.8343391418457,16270.5830078125
outside_AF,132,70,55.5030136108398,14617.5
outside_AF,121,61,52.6927719116211,15634.8330078125
outside_AF,104,59,61.6325302124023,15549.5
outside_AF,122,63,52,15641.0830078125
outside_AF,138,70,46.1656608581543,14432.8330078125
outside_AF,136,81,52.9728927612305,15720.5830078125
outside_AF,79,50,45,18196.333984375
outside_AF,104,38,49.430721282959,15725.75
outside_AF,131,79,54.533130645752,16133.6669921875
outside_AF,127,71,55,15075.1669921875
outside_AF,120,80,54,15783.1669921875
outside_AF,118,77,52,15315.1669921875
outside_AF,103,58,45.2560234069824,16902.75
outside_AF,109,70,70,18009.416015625
outside_AF,136,71,53.9698791503906,14604.4169921875
outside_AF,120,77,50.1746978759766,15952.3330078125
outside_AF,122,76,51,16505.416015625
outside_AF,109,84,59.9939765930176,16830.75
outside_AF,128,80,65,17625.833984375
outside_AF,129,71,51.4066276550293,15831.25
outside_AF,122,60,54.283130645752,15622.8330078125
outside_AF,126,70,51.5572280883789,15778.4169921875
outside_AF,110,87,53.0210838317871,16228.25
outside_AF,134,69,49,14519.4169921875
outside_AF,121,70,53.3945770263672,15809.4169921875
outside_AF,105,53,45,16198.1669921875
outside_AF,111,37,48.1746978759766,16489.583984375
outside_AF,127,85,56,16030.8330078125
outside_AF,116,72,53,16310.6669921875
outside_AF,131,70,43.75,14357.1669921875
outside_AF,115,60,65.2861480712891,15635.0830078125
outside_AF,111,57,48.2981910705566,14461.9169921875
outside_AF,121,59,53.2379531860352,15019.9169921875
outside_AF,121,56,60.1897583007812,16603.833984375
outside_AF,127,54,52.5120468139648,14511.5
outside_AF,116,41,53.6174697875977,14388.5
outside_AF,144,69,47,14750.5
outside_AF,134,74,51.9337348937988,14803.5830078125
outside_AF,132,71,50.9457817077637,14902.9169921875
outside_AF,137,78,46.274097442627,14747.5
outside_AF,137,77,46.4518089294434,14747.75
outside_AF,136,75,46.283130645752,14759.3330078125
outside_AF,130,74,47,14542.25
outside_AF,117,75,54,15873.6669921875
outside_AF,121,67,51.1746978759766,15624.5830078125
outside_AF,128,56,53.7861442565918,15003.9169921875
outside_AF,118,89,54,15586.6669921875
outside_AF,130,76,52.8253021240234,15177.3330078125
outside_AF,109,74,54,15357.25
outside_AF,128,69,51.25,14513.6669921875
outside_AF,102,64,51.1355438232422,16300.25
outside_AF,135,79,52.1596374511719,15361.25
outside_AF,101,84,56.9427719116211,16349.6669921875
outside_AF,95,50,57.5120468139648,17602.333984375
outside_AF,102,64,52,16386.25
outside_AF,88,40,43.0120468139648,14486
outside_AF,114,87,55.1114463806152,16970.333984375
outside_AF,104,85,60,15490.6669921875
outside_AF,128,77,56.3795166015625,15721.3330078125
outside_AF,110,94,60,16509.833984375
outside_AF,128,95,54.2861442565918,16763.5
outside_AF,102,41,70.406623840332,16915.916015625
outside_AF,114,48,56,16499.083984375
outside_AF,113,52,57.7530136108398,16363.4169921875
outside_AF,114,92,54.9246978759766,16580.583984375
outside_AF,124,87,55,16192.6669921875
outside_AF,116,74,48.9066276550293,16752.166015625
outside_AF,114,53,63.2801208496094,16605.5
outside_AF,112,88,59.421688079834,16723.5
outside_AF,116,83,62.602409362793,16900.5
outside_AF,93,43,47.466869354248,17065.25
outside_AF,117,88,56,16190.6669921875
outside_AF,113,50,67.6716842651367,16598.583984375
outside_AF,114,47,52.7680740356445,17268.25
outside_AF,116,84,61.2379531860352,16895.416015625
outside_AF,102,66,46.225902557373,16880.083984375
outside_AF,95,77,55.8222885131836,16409.666015625
outside_AF,101,58,46.2951812744141,16030.5
outside_AF,123,85,55,16068.4169921875
outside_AF,114,43,54.2469863891602,13927.4169921875
outside_AF,98,68,49,16325.4169921875
outside_AF,99,71,48.6415672302246,16231
outside_AF,78,53,47,17861.916015625
outside_AF,106,60,54.1144561767578,17430.5
outside_AF,141,72,47.5271072387695,14701.5
outside_AF,104,56,49.430721282959,13944.3330078125
outside_AF,89,43,41,14639.5830078125
outside_AF,86,50,41,14564.0830078125
outside_AF,101,77,53.1084327697754,17801.416015625
outside_AF,90,86,55.8253021240234,16718.916015625
outside_AF,100,44,42.2138557434082,15652.8330078125
outside_AF,85,41,42,14385.75
outside_AF,84,36,42.3915672302246,14634.4169921875
outside_AF,86,35,41.4638557434082,14845.4169921875
outside_AF,92,28,40.8945770263672,15252.75
outside_AF,105,38,38.5090370178223,16323.3330078125
outside_AF,111,43,53.1777114868164,13730.75
outside_AF,154,86,56.9939765930176,17876.916015625
outside_AF,134,80,54,15829.6669921875
outside_AF,111,37,50,15968.3330078125
outside_AF,120,63,52,15069
outside_AF,128,70,53.7108421325684,14524.5830078125
outside_AF,134,87,54,15566
outside_AF,112,78,52.225902557373,15559.4169921875
outside_AF,125,61,54.7981910705566,15088.5830078125
outside_AF,101,80,54.7771072387695,16560.5
outside_AF,91,93,53,16846.75
outside_AF,140,54,54,14969.25
outside_AF,96,58,47,17061.5
outside_AF,119,64,55,15437.1669921875
outside_AF,136,88,56,16456.916015625
outside_AF,111,45,50.8102416992188,17536.666015625
outside_AF,126,63,54,15037.5830078125
outside_AF,123,67,52,15295.25
outside_AF,97,58,58,18625.916015625
outside_AF,102,81,57.8855438232422,16441.416015625
outside_AF,107,64,45.6114463806152,17331.166015625
outside_AF,139,75,51,14422.4169921875
outside_AF,112,52,55.147590637207,15703.8330078125
outside_AF,110,70,54.8825302124023,15178
outside_AF,118,35,57.5210838317871,16256
outside_AF,108,75,52.8162651062012,15380.5
outside_AF,109,76,54,16434.25
outside_AF,106,69,53.0813255310059,15233.1669921875
outside_AF,97,60,40,14852.0830078125
outside_AF,136,72,45,14581.1669921875
outside_AF,125,66,50.9909629821777,15056.3330078125
outside_AF,138,76,45.3102416992188,14628.8330078125
outside_AF,138,76,45.3102416992188,14644.9169921875
outside_AF,126,69,53.8704833984375,15371.8330078125
outside_AF,128,69,54,15250.1669921875
outside_AF,111,82,53.2951812744141,16892.583984375
outside_AF,99,70,51.0873489379883,16423.916015625
outside_AF,97,48,47.1265068054199,17220.333984375
outside_AF,88,51,49.8102416992188,17107.25
outside_AF,85,43,45,14508.4169921875
outside_AF,85,44,45.8222885131836,17267.25
outside_AF,74,27,55.4367485046387,16863.5
outside_AF,86,39,45.1626510620117,17827.166015625
outside_AF,83,39,45.2710838317871,17592.25
outside_AF,85,61,58.3042182922363,16341.4169921875
outside_AF,75,20,59.7198791503906,16616.416015625
outside_AF,108,66,44.533130645752,13660.5
outside_AF,104,55,40.8885536193848,14070.3330078125
outside_AF,99,53,46,16771.916015625
outside_AF,120,67,45,14095.1669921875
outside_AF,93,23,42,13522
outside_AF,133,67,55.9728927612305,14796.25
outside_AF,85,19,47,14141.4169921875
outside_AF,84,18,47.0753021240234,14371.9169921875
outside_AF,109,64,44.4548187255859,13816.1669921875
outside_AF,135,68,51.9698791503906,14878.4169921875
outside_AF,85,38,42,14651.8330078125
outside_AF,105,67,53,16672.916015625
outside_AF,101,18,48.2319259643555,14797.9169921875
outside_AF,93,48,41,14589.3330078125
outside_AF,149,78,64,16051.8330078125
outside_AF,112,59,40.3313255310059,13703.6669921875
outside_AF,106,63,41.3042182922363,13805.9169921875
outside_AF,112,57,40.1234931945801,13729.5
outside_AF,128,75,46,14290.9169921875
outside_AF,108,31,45.6325302124023,16604.166015625
outside_AF,113,42,55.6295166015625,14023.8330078125
outside_AF,98,53,54,15231.25
outside_AF,117,29,54,13766.4169921875
outside_AF,115,45,54.3584327697754,14406
outside_AF,109,41,41,16236.9169921875
outside_AF,98,59,47.4879531860352,15869.0830078125
outside_AF,97,65,40.6777114868164,14892.25
outside_AF,95,55,46.7650604248047,17994.333984375
outside_AF,86,45,46,18040.416015625
outside_AF,96,61,47.2981910705566,16026.8330078125
outside_AF,91,43,46,17117.333984375
outside_AF,107,49,47.0993957519531,13601.5
outside_AF,82,38,46,18740.916015625
outside_AF,99,74,52,17705.583984375
outside_AF,93,69,43,14976
outside_AF,104,78,46,15761.25
outside_AF,96,65,46.6174697875977,16153.25
outside_AF,84,55,45.8493957519531,16212.6669921875
outside_AF,91,61,42.225902557373,15329.9169921875
outside_AF,95,19,47.0993957519531,13706.5
outside_AF,98,44,49.8885536193848,17706
outside_AF,104,47,45.0933723449707,13893.5
outside_AF,101,39,44.9728927612305,13436.9169921875
outside_AF,99,39,44,13554.5
outside_AF,93,46,50,16036
outside_AF,87,29,46.0180740356445,13815.5830078125
outside_AF,95,49,47.533130645752,15934.8330078125
outside_AF,86,63,46.4789161682129,15364.1669921875
outside_AF,93,57,46.4608421325684,15412.8330078125
outside_AF,97,64,44,14946.4169921875
outside_AF,98,61,59.7379531860352,17669.916015625
outside_AF,92,76,53.2981910705566,16985.833984375
outside_AF,82,65,61.8493957519531,18861.25
outside_AF,98,44,48.319278717041,15949.5830078125
outside_AF,93,47,46.5030136108398,17770.5
outside_AF,98,16,44.4487953186035,12741.8330078125
outside_AF,103,68,48.9698791503906,16590.75
outside_AF,96,38,51.828311920166,17676.083984375
outside_AF,103,78,53.0813255310059,17276.666015625
outside_AF,102,50,58.1265068054199,17936.833984375
outside_AF,97,57,63.9819259643555,19118.666015625
outside_AF,134,85,52.2680740356445,15608.8330078125
outside_AF,127,86,53.1114463806152,16865.916015625
outside_AF,128,71,56.852409362793,15465.6669921875
outside_AF,115,27,52.7409629821777,16273.75
outside_AF,106,84,54.1867485046387,17160.833984375
outside_AF,106,52,51,14905.9169921875
outside_AF,149,59,53.2439765930176,15006.0830078125
outside_AF,120,57,55.069278717041,16032.3330078125
outside_AF,118,78,54,15506.4169921875
outside_AF,132,74,53.6777114868164,16330.0830078125
outside_AF,121,76,52.8644561767578,15144.75
outside_AF,99,70,51.0933723449707,16501.25
outside_AF,124,90,55,15772.5830078125
outside_AF,117,81,52.0150604248047,17460.333984375
outside_AF,138,82,48,14741.8330078125
outside_AF,119,71,52,15308.0830078125
outside_AF,131,80,49.4156608581543,15698.4169921875
outside_AF,128,86,54,15941.6669921875
outside_AF,123,77,53.7138557434082,15787.5830078125
outside_AF,119,71,53,15751.4169921875
outside_AF,135,68,51.966869354248,14743.5
outside_AF,103,80,63.1566276550293,20299.083984375
outside_AF,122,89,55.2801208496094,15843.1669921875
outside_AF,125,73,53.2138557434082,15414.3330078125
outside_AF,135,90,55,16356.5
outside_AF,118,45,55.2620468139648,16083.25
outside_AF,111,44,53.7319259643555,16650.333984375
outside_AF,108,53,49,14163
outside_AF,88,51,49.5481910705566,17135
outside_AF,96,56,47.2078323364258,17242.5
outside_AF,135,81,52.0512046813965,15791.8330078125
outside_AF,132,80,54,15924.9169921875
outside_AF,137,80,54,15870.5830078125
outside_AF,121,75,54.3825302124023,15971.5
outside_AF,120,73,55,15935.5830078125
outside_AF,136,68,51,14718.8330078125
outside_AF,103,78,52.8855438232422,16972.333984375
outside_AF,121,78,50.7891578674316,16314.9169921875
outside_AF,154,93,67.2771072387695,16925.833984375
outside_AF,127,76,52,14959.3330078125
outside_AF,127,92,60,15866.5830078125
outside_AF,123,62,54,15485.1669921875
outside_AF,121,79,54.6656608581543,15834.9169921875
outside_AF,105,78,55.2108421325684,16608.666015625
outside_AF,117,79,53.9728927612305,17332.5
outside_AF,122,62,54,15534.9169921875
outside_AF,85,66,46,16837.833984375
outside_AF,104,80,56.7379531860352,16525.833984375
outside_AF,128,56,54,15062.4169921875
outside_AF,107,83,56.8825302124023,16735.083984375
outside_AF,97,75,55,16363.0830078125
outside_AF,104,82,55,16819.75
outside_AF,92,58,50,16561.75
outside_AF,127,93,60.930721282959,16201.1669921875
outside_AF,124,68,53.102409362793,15528.5830078125
outside_AF,133,76,52.0632514953613,15618.5830078125
outside_AF,113,76,56,16155.9169921875
outside_AF,106,56,47.352409362793,13829.1669921875
outside_AF,114,47,50.8102416992188,17076.666015625
outside_AF,148,61,53.524097442627,14865.6669921875
outside_AF,111,56,61.6445770263672,15504.8330078125
outside_AF,126,48,54.828311920166,15313.75
outside_AF,124,58,54.7620468139648,15106.9169921875
outside_AF,121,73,56,15961.6669921875
outside_AF,91,51,58,18740.333984375
outside_AF,102,44,55,15853.5830078125
outside_AF,107,36,52,16759.416015625
outside_AF,87,71,50.2560234069824,15296.9169921875
outside_AF,104,84,55.0210838317871,16478.833984375
outside_AF,104,79,51,17582.666015625
outside_AF,100,16,45,13105.8330078125
outside_AF,98,12,50.9096374511719,13453
outside_AF,99,11,44.4548187255859,13046.8330078125
outside_AF,102,80,58.9939765930176,16709.166015625
outside_AF,101,81,56,16723.75
outside_AF,106,87,54.9969863891602,16312.25
outside_AF,107,77,56.7198791503906,16205.3330078125
outside_AF,104,85,55.0150604248047,16397.666015625
outside_AF,111,79,56,16502.083984375
outside_AF,113,83,59,17061.75
outside_AF,134,78,46.4789161682129,15602.3330078125
outside_AF,117,80,52.3915672302246,16508.583984375
outside_AF,99,75,55.8102416992188,16350.5
outside_AF,108,82,56.1234931945801,16702.333984375
outside_AF,84,40,40.6777114868164,14563.6669921875
outside_AF,91,40,40.9126510620117,14998.4169921875
outside_AF,98,80,54.8825302124023,16325.5830078125
outside_AF,112,62,46.7680740356445,15028.75
outside_AF,92,50,40.1867485046387,16460.166015625
outside_AF,94,56,46.5030136108398,17590.916015625
outside_AF,93,55,41.1355438232422,16063.75
outside_AF,90,48,41.897590637207,16195.5830078125
outside_AF,107,56,46.3403625488281,13790.25
outside_AF,118,74,53.5210838317871,15934.25
outside_AF,107,56,47.3584327697754,13693.6669921875
outside_AF,143,71,47.4879531860352,14442.0830078125
outside_AF,100,81,48.4548187255859,16097.4169921875
outside_AF,106,61,42.5512046813965,13815.3330078125
outside_AF,113,61,47.225902557373,14959.5830078125
outside_AF,119,55,44,13675
outside_AF,124,79,55.2620468139648,16029.5830078125
outside_AF,88,42,41.147590637207,14995.75
outside_AF,85,46,45,14463.6669921875
outside_AF,100,41,40.171688079834,14985.9169921875
outside_AF,85,35,41.7018089294434,14679
outside_AF,86,45,41.3584327697754,14556.3330078125
outside_AF,85,31,42.7319259643555,14767.6669921875
outside_AF,89,41,43,14932.9169921875
outside_AF,88,40,39.4246978759766,14125.0830078125
outside_AF,85,33,42.4638557434082,14776.4169921875
