longitude,latitude,domains
-61.736,0.423,out
-53.3664,2.81639,out
-73.26004,-3.760634,out
-64.7625,6.36527,out
-61.176023,7.45769,out
-63.360811,6.823297,out
-65.8,10.15,out
-35.329468,-7.62104,out
-45.365734,-19.552436,out
-45.988889,-15.255,out
-50.07454,-20.411124,out
-55.449404,-23.976577,AF
-66.5,6.91666,out
-68.2,-13.76666,out
-73.14944,-12.81638,out
-52.133333,-20.916667,out
-46.903778,-20.290639,out
-48.0131,-16.7171,out
-46.457972,-20.488639,out
-67.6166667,5.6,out
-44.145792,-19.46167,out
-43.958831,-7.674803,out
-55.883333,-12.916667,out
-47.25,-22.25,out
-51.893948,-13.07392,out
-44.36637,-19.322179,out
-48.063322,-19.434759,out
-51.166667,-18.1,out
-61.00472,-14.73861,out
-84.761395,9.994319,out
-43.960428,-19.461871,out
-55.034894,-15.980445,out
-44.708752,-17.645398,out
-56.624232,-20.809443,out
-74.88206,4.552896,out
-68.83333,-13.01666,out
-59.1677,4.68456,out
-60.0333,4.8,out
-52.282736,-14.87219,out
-52.202718,-15.379013,out
-52.373814,-15.441082,out
-51.8,-17.15,out
-51.77,-17.25,out
-60.67,-14.67,out
-63.49,6.65,out
-48.21666,-10.31666,out
-96.743829,17.120132,out
-54.6356,-16.4708,out
-42.877778,-16.44,out
-51.559918,-20.450229,out
-48.134885,-19.085641,out
-47.633333,-15.233333,out
-44.564403,-7.78368,out
-55.179722,-18.666944,out
-50.91666,2.25,out
-47.392364,-13.902642,out
-49.234707,-22.834037,out
-47.823333,-13.678611,out
-48.894444,-15.792222,out
-47.520582,-13.887739,out
-72.909231,4.106537,out
-42.819167,-15.968333,out
-54.8916666,-17.6202778,out
-52.1583,-14.0503,out
-49.25321,-16.643143,out
-67.793073,-10.03756,out
-61.115582,4.588969,out
-72.69611,-12.8475,out
-57.570111,-19.206389,out
-50.4775,-22.619167,out
-48.63902,-23.049047,out
-51.8825,-17.2875,out
-89.062835,15.285694,out
-63.249851,-17.769822,out
-72.38333,7.71666,out
-54.708056,-2.443333,out
-49.016667,-14.366667,out
-63.5,6.75,out
-73.279521,-3.698109,out
-77.6666667,-3.8333333,out
-74.1666666667,-3.8333333333,out
-47.387628,-14.474406,out
-48.46124,-14.601021,out
-49.756111,-14.471388,out
-49.608889,-16.423611,out
-49.275147,-14.402946,out
-47.45,-15.5833333,out
-46.944367,-12.936789,out
-52.108928,-11.170361,out
-47.484444,-15.836667,out
-48.693344,-15.825025,out
-48.266667,-13.65,out
-60.01901,-2.884265,out
-61,-1.28,out
-49.4267,-15.2981,out
-50.466667,-5.983333,out
-55.92111,-1.30583,out
-55.490278,2.792222,out
-55.73875,-1.584068,out
-57.133333,-1,out
-67.874433,-9.955876,out
-50.9281,-17.7983,out
-67.627678,-10.07254,out
-54.82503,-9.268576,out
-60.908304,2.472619,out
-65.229848,-9.722907,out
-50.585202,-6.0323,out
-68.386188,-9.434849,out
-46.058225,-5.761451,out
-60.155564,-1.697808,out
-60.866667,-3.225925,out
-63.1941,0.5013,out
-59.783382,-2.716708,out
-59.001999,-3.146296,out
-60.035511,-2.534756,out
-61.021303,-1.804253,out
-61.2684131,-4.6587688,out
-59.833333,-2.516667,out
-59.9666667,2.8833333,out
-78.8531,-5.1044,out
-55.114583,-11.554264,out
-59.985833,-2.388889,out
-59.5,-1.5,out
-59.6854736,-2.3153702,out
-55.329401,-11.043418,out
-55.446667,-11.246389,out
-55.711667,-11.054444,out
-59.581346,-4.402388,out
-55.455,-11.365556,out
-66.3,3.416667,out
-55.25,-13.166667,out
-61.185369,-5.542539,out
-55.458333,-12.148056,out
-64.195556,-9.162222,out
-65.0191,-0.4141,out
-55.409639,-11.572306,out
-55.263194,-11.609778,out
-69.08,-11.2,out
-66.8333,5.58333,out
-53.2,3.58,out
-62.5333,5.68333,out
-75.90486,1.68258,out
-83.658623,9.476629,out
-70.01666,9.03333,out
-71.46666,7.68333,out
-71.019846,7.46777,out
-65.341909,-4.857338,out
-53.5,1.5,out
-52.63,2.45,out
-77.66666,-0.71666,out
-60.34197222,6.456166667,out
-88.310036,17.106657,out
-76.38333,-0.51666,out
-62.083333,-1.016667,out
-72.33333,11.01666,out
-71.69222,5.19611,out
-47.666667,-15.916667,out
-48.161171,-17.745856,out
-46.517222,-11.6025,out
-43.505872,-19.227045,out
-59.421389,-14.414167,out
-48.178333,-14.475556,out
-48.876944,-14.554444,out
-41.75,-13.25,out
-54.07265,-19.530891,out
-51.882973,-17.134416,out
-49.469289,-16.346758,out
-59.5,-16.03,out
-53.801939,-19.836138,out
-47.916667,-18.163056,out
-49.224866,-16.526109,out
-48.5614,-18.1425,out
-42.416667,-13.75,out
-46.4,-20.55,out
-57.53,-17.87,out
-38.35,-10.066667,out
-43.081389,-17.472778,out
-52.212339,-3.1962,out
-50.0003667,-6.00085,out
-47.35,-6.183333,out
-50.353056,-6.371944,out
-56.339071,-15.752964,out
-48.184796,-7.232174,out
-47.185,-15.3525,out
-48.644687,-15.377743,out
-51.267,-15.867,out
-50.171389,-6.155833,out
-57.632939,-16.049083,out
-46.79224,-18.174892,out
-44.205271,-19.496456,out
-67.339367,0.324267,out
-48.4597,-14.4739,out
-47.5,-14.5,out
-62.9667,7.23333,out
-44.282103,-19.485858,out
-49.218889,-14.476389,out
-45.82373,-20.593465,out
-46.580213,-19.493337,out
-48.522673,-16.798765,out
-48.7,-17.716667,out
-59.583333,4.183333,out
-47.7896,-18.0134,out
-47.65,-17.533333,out
-43.531389,-17.970278,out
-48.07155,-17.960408,out
-43.3,-16.416667,out
-48,-17.2,out
-47.280554,-21.209498,out
-48.537322,-16.048026,out
-62.8,6.7583,out
-57.5333,5.71667,out
-48.1,-15.55,out
-52.246,-15.851,out
-47.323889,-16.050556,out
-49.128424,-16.683962,out
-49.43874,-16.470744,out
-49.468387,-16.765701,out
-46.25,-19.15,out
-59.3667,2.31667,out
-56.306275,-14.419166,out
-48.0625,-13.526667,out
-65.1833,7.33333,out
-72.898611,9.591667,out
-76.958226,3.876273,out
-51.866667,-11.2,out
-63.476336,-8.037357,out
-59.264634,-12.069507,out
-56.977745,-10.327065,out
-75.6,-9.07,out
-59.8461,4.71,out
-78.32,-4.92,out
-71.9256,-9.2383,out
-58.3223,3.40214,out
-75.860616,4.709374,out
-92.036697,17.528443,out
-74.93,-10.28,out
-76.87,-0.73,out
-68.82,10.43,out
-67.25,5.58,out
-78.6703,-5.2714,out
-78.9025,-5.01194,out
-78.3486,-6.10916,out
-56.048239,-4.281376,out
-52.7333,3.81667,out
-67.0333,3.86667,out
-63.2074,-7.39511,out
-59.3,2.45,out
-67.581784,5.719139,out
-64.989136,-3.495164,out
-49.001064,-5.191567,out
-57.2853,5.18917,out
-63.1875658,-7.5925367,out
-61.318957,6.267746,out
-60.883003,3.869545,out
-60.666667,2.833333,out
-60.2594,-14.8533,out
-56.325833,-10.52,out
-66.25,7.6,out
-54.069167,-2.008056,out
-67.6534,-12.8544,out
-72.1833,-12.4167,out
-65.7211,3.14667,out
-63.122331,-7.575321,out
-63.776278,-7.706722,out
-64.856559,-10.607747,out
-60.251913,-14.629141,out
-75.3497,-11.1399,out
-72.3,-12.3167,out
-43.416667,-19.416667,out
-50.397979,-22.610263,out
-49.80112,-29.357516,AF
-49.86659,-24.333692,out
-48.375,-22.875,out
-48.5,-22.875,out
-55.547092,-30.861319,out
-55.14995,-24.986746,AF
-55.924658,-25.060996,AF
-55.533333,-26.116667,AF
-54.741037,-24.229935,AF
-57.007528,-25.228728,out
-43.684029,-19.498295,out
-43.77326,-19.412032,out
-43.471531,-19.12319,out
-43.785327,-18.900886,out
-41.335278,-12.077222,out
-46.229301,-20.603353,out
-48.074688,-15.815984,out
-41.506944,-12.723889,out
-41.416667,-13.666667,out
-46.961334,-19.615301,out
-46.767222,-20.4425,out
-48.166667,-15.916667,out
-47.944616,-15.96476,out
-46.056718,-20.918066,out
-54.583159,-25.367421,AF
-50.517454,-22.701694,out
-48.43409,-22.82412,out
-48.746389,-21.548889,out
-54.6316,-25.421194,AF
-46.800039,-18.668899,out
-47.790979,-15.677363,out
-47.5167,-14.2071,out
-56.1,-12.283333,out
-43.96858,-18.637468,out
-50.259164,-24.563037,out
-49.4633,-24.1131,out
-50.008056,-24.426111,out
-49.34298,-24.129261,out
-54.005,-29.687778,out
-51.0225,-30.070278,out
-51.3856695,-29.885741,out
-51.109109,-29.681882,out
-43.693889,-18.261389,out
-41.966667,-13.283333,out
-47.0981,-20.7844,out
-43.5717,-17.8881,out
-46.662545,-20.152402,out
-44.078653,-19.860391,out
-41.858056,-13.303056,out
-47.509516,-14.422521,out
-47.8275,-15.3675,out
-56.916667,-14.233333,out
-44.564375,-18.8116,out
-41.306667,-13.454167,out
-41.944175,-13.682439,out
-43.798291,-19.593139,out
-43.7,-19.052,out
-77.732367,-0.895407,out
-56.9911909,-0.9808896,out
-59.928125,-2.785349,out
-53.066667,3.25,out
-51.855384,3.817241,out
-52.343474,4.831474,out
-55.049336,-3.136528,out
-53.27757,4.823331,out
-56.455556,-2.428056,out
-48.03506,-0.752669,out
-69.0786111,-12.6125,out
-55.2667,5.31667,out
-67.5667,4.9,out
-45.638333,-21.166389,out
-60.77748,2.561977,out
-61.55,4.66666,out
-56.96666,-1.41666,out
-53.56,5.45,out
-51.983611,-14.751111,out
-56.918056,-13.411389,out
-41.063889,-13.961111,out
-60.095707,-2.640696,out
-61.367662,0.970788,out
-62.53767,-0.24781,out
-52.532599,-13.282713,out
-59.939968,-2.855466,out
-56.624368,-13.324922,out
-58.515862,4.267237,out
-56.310776,-12.586848,out
-67.13,6.25,out
-54.876111,-2.536667,out
-66.13,0.83,out
-58.17328,-2.714636,out
-83.78,10.5,out
-70.558,8.483,out
-70.642,8.55,out
-71.3,4.58,out
-74.92,-10.75,out
-68.67,-13.57,out
-77.9162,-1.60919,out
-63.575,2.742,out
-61.156049,1.290631,out
-60.509648,0.989343,out
-64.417327,-9.24255,out
-60.666667,-7.583333,out
-59.457779,-10.16716,out
-57.873333,-9.698333,out
-61.14638,-14.38916,out
-51.791661,3.828911,out
-76.5622,3.217128,out
-68.957894,-10.948677,out
-69.087883,-11.60311,out
-68.387159,-10.697691,out
-50.05068,-7.757667,out
-61.63,4.38,out
-56.054228,-4.40134,out
-56.2,4.71667,out
-60.975222,1.5765,out
-56.328333,-4.611389,out
-68.2166667,-11.25,out
-60.206099,8.339756,out
-58.15,5.97,out
